Software Version Number: 1	Data File Format Number: 1	Build Version Number: 1
Date	Time	GPS1 Lat	Dir	Lon	Dir	SOG Knots	COG Deg. True	Lat Dec. Deg.	Lon Dec. Deg.	GPS2 Lat	Dir	Lon	Dir	SOG Knots	COG Deg. True	Lat Dec. Deg.	Lon Dec. Deg.	Gyro	Water Speed F/A Spd. Knots	P/S Spd. Knots	PIR w/m^2	PSP w/m^2	TUV w/m^2	Rain Gauge Cond. Code	Inst. Precip. mm/hr	Accum. Precip. mm	Depth Feet	Meters	Fathoms	Fluorometer Reading Volts	Gain	DisOrgMat Reading Volts	Gain	SBTemp Degrees C	POSMV Lat	Dir	Lon	Dir	SOG Knots	COG Degrees T	Lat Dec. Deg.	Lon Dec. Deg.	POSMV Heading Degrees T	RM Young Barometer mb	Stbd RM Young Winds Rel. Wind Spd. Knots	Rel. Wind Dir. Degrees	True Wind Spd. Knots	True Wind Dir. Degrees	Port RM Young Met Air Temp. Degrees C	Rel. Humid. %	Baro. Press. mb	MicroTSG1 Temperature Degrees C	 Conductivity Seimens	 Salinity PSU	Turner C3 Primary Chl-a	 C3 Primary PE	 C3 Primary CDOM	 C3 Primary Temp C	Turner C3 Secondary Chl-a	 C3 Secondary PE	 C3 Secondary CDOM	 C3 Secondary Temp C	
15 June 2023	19:53:09	 5 44.6650 	 N 	   53 19.0836 	 W 	 2.3 	 15.0 	 +  5.7444 	 - 53.3181 	  5 44.6666 	 N 	   53 19.0861 	 W 	 2.2 	 19.1 	 +  5.7444 	 - 53.3181 	 49.62	0.0	0.0	420.1	138.8	93.8		0.0	0.0	53.6	16.3	8.9	0.00000	30X	0.00000	30X	27.9433	 5 44.6666 	 N 	   53 19.0861 	 W 	 2.2 	 19.1 	 +  5.7444 	 - 53.3181 	 48.60	1011.56	14.0	19.0	12.7	75.6	27.0	81.0	1011.0	28.2436	5.6063	34.7045	199.24	89.68	11.64	28.02	123.44	39.56	12.52	28.20	
15 June 2023	19:58:10	 5 44.8468 	 N 	   53 19.0647 	 W 	 3.0 	 309.2 	 +  5.7474 	 - 53.3177 	  5 44.8433 	 N 	   53 19.0663 	 W 	 2.9 	 316.9 	 +  5.7474 	 - 53.3178 	 313.84	0.0	0.0	416.9	126.6	88.8		0.0	0.0	7.0	2.1	1.2	0.03944	30X	0.00000	30X	27.9138	 5 44.8433 	 N 	   53 19.0663 	 W 	 2.9 	 316.9 	 +  5.7474 	 - 53.3178 	 313.10	1011.63	16.0	112.0	17.5	75.1	26.7	80.0	1010.0	28.2075	5.6128	34.7796	200.16	89.64	18.16	27.99	123.56	36.96	10.48	28.17	
15 June 2023	20:03:10	 5 44.8369 	 N 	   53 19.2768 	 W 	 2.1 	 276.2 	 +  5.7473 	 - 53.3213 	  5 44.8344 	 N 	   53 19.2768 	 W 	 2.1 	 291.4 	 +  5.7472 	 - 53.3213 	 278.12	0.0	0.0	422.2	109.0	79.2		0.0	0.0	54.3	16.5	9.1	0.00000	30X	0.00000	30X	27.9260	 5 44.8344 	 N 	   53 19.2768 	 W 	 2.1 	 291.4 	 +  5.7472 	 - 53.3213 	 276.80	1011.63	16.0	135.0	17.6	56.2	27.2	81.0	1011.0	28.2147	5.6080	34.7467	194.84	90.40	14.68	28.00	123.52	38.08	12.44	28.18	
15 June 2023	20:08:10	 5 44.8505 	 N 	   53 19.4445 	 W 	 2.4 	 275.4 	 +  5.7475 	 - 53.3241 	  5 44.8474 	 N 	   53 19.4441 	 W 	 2.1 	 293.0 	 +  5.7475 	 - 53.3241 	 277.21	0.0	0.0	414.8	107.7	79.7		0.0	0.0	54.0	16.5	9.0	0.00000	30X	0.00000	30X	27.9117	 5 44.8474 	 N 	   53 19.4441 	 W 	 2.1 	 293.0 	 +  5.7475 	 - 53.3241 	 276.20	1011.63	13.0	130.0	14.6	53.3	27.2	79.0	1011.0	28.0724	5.6197	34.8814	215.12	86.68	8.96	27.82	118.68	37.08	8.36	28.00	
15 June 2023	20:13:10	 5 44.9048 	 N 	   53 19.6178 	 W 	 3.0 	 294.7 	 +  5.7484 	 - 53.3270 	  5 44.9025 	 N 	   53 19.6194 	 W 	 2.7 	 307.9 	 +  5.7484 	 - 53.3270 	 298.29	0.0	0.0	414.0	101.2	75.8		0.0	0.0	55.1	16.8	9.2	0.00571	30X	0.00000	30X	27.9128	 5 44.9025 	 N 	   53 19.6194 	 W 	 2.7 	 307.9 	 +  5.7484 	 - 53.3270 	 297.90	1011.74	12.0	114.0	13.6	63.2	26.6	78.0	1011.0	28.2087	5.6040	34.7207	191.80	90.88	13.52	27.99	116.56	37.12	9.04	28.17	
15 June 2023	20:18:10	 5 44.8194 	 N 	   53 19.3961 	 W 	 6.2 	 89.1 	 +  5.7470 	 - 53.3233 	  5 44.8227 	 N 	   53 19.3964 	 W 	 6.1 	 93.9 	 +  5.7470 	 - 53.3233 	 103.07	0.0	0.0	415.0	94.1	72.3		0.0	0.0	54.1	16.5	9.0	0.00000	30X	0.00000	30X	27.9007	 5 44.8227 	 N 	   53 19.3964 	 W 	 6.1 	 93.9 	 +  5.7470 	 - 53.3233 	 101.40	1011.77	21.0	321.0	15.7	52.2	26.4	79.0	1011.0	28.1918	5.6072	34.7496									
15 June 2023	20:23:10	 5 44.7757 	 N 	   53 19.4508 	 W 	 1.6 	 279.0 	 +  5.7463 	 - 53.3242 	  5 44.7732 	 N 	   53 19.4510 	 W 	 0.9 	 278.1 	 +  5.7462 	 - 53.3242 	 293.67	0.0	0.0	413.7	88.1	68.4		0.0	0.0	52.7	16.1	8.8	0.01063	30X	0.00000	30X	27.8904	 5 44.7732 	 N 	   53 19.4510 	 W 	 0.9 	 278.1 	 +  5.7462 	 - 53.3242 	 292.90	1011.86	14.0	114.0	15.1	51.8	26.5	80.0	1011.0	28.1687	5.6097	34.7923	212.52	88.48	14.00	27.95					
15 June 2023	20:28:10	 5 44.7926 	 N 	   53 19.5549 	 W 	 5.2 	 63.6 	 +  5.7465 	 - 53.3259 	  5 44.7967 	 N 	   53 19.5562 	 W 	 5.8 	 65.1 	 +  5.7466 	 - 53.3259 	 74.09	0.0	0.0	413.0	83.2	65.4		0.0	0.0	56.8	17.3	9.5	0.00000	30X	0.00000	30X	27.8880	 5 44.7967 	 N 	   53 19.5562 	 W 	 5.8 	 65.1 	 +  5.7466 	 - 53.3259 	 72.90	1011.86	22.0	339.0	16.9	47.6	26.4	79.0	1011.0	28.1782	5.6064	34.7585					129.44	36.12	14.28	28.15	
15 June 2023	20:33:10	 5 44.7533 	 N 	   53 19.2900 	 W 	 2.4 	 73.6 	 +  5.7459 	 - 53.3215 	  5 44.7557 	 N 	   53 19.2898 	 W 	 3.0 	 68.5 	 +  5.7459 	 - 53.3215 	 82.72	0.0	0.0	412.9	80.3	63.0		0.0	0.0	53.1	16.2	8.8	0.00000	30X	0.00000	30X	27.8552	 5 44.7557 	 N 	   53 19.2898 	 W 	 3.0 	 68.5 	 +  5.7459 	 - 53.3215 	 81.80	1011.86	17.0	332.0	14.8	50.9	26.5	81.0	1011.0	28.1581	5.6129	34.8170	214.68	92.80	9.08	27.94	129.84	37.32	8.88	28.12	
15 June 2023	20:38:10	 5 44.8143 	 N 	   53 19.0843 	 W 	 2.6 	 72.3 	 +  5.7469 	 - 53.3181 	  5 44.8190 	 N 	   53 19.0850 	 W 	 2.0 	 72.2 	 +  5.7470 	 - 53.3181 	 82.33	0.0	0.0	411.9	77.3	59.8		0.0	0.0	54.5	16.6	9.1	0.00000	30X	0.00000	30X	27.9378	 5 44.8190 	 N 	   53 19.0850 	 W 	 2.0 	 72.2 	 +  5.7470 	 - 53.3181 	 81.50	1011.86	18.0	332.0	15.6	50.4	26.6	81.0	1011.0	28.2288	5.6132	34.7767	193.48	87.68	17.92	28.01	115.16	36.68	11.60	28.19	
15 June 2023	20:43:10	 5 44.8822 	 N 	   53 19.2811 	 W 	 2.4 	 271.7 	 +  5.7480 	 - 53.3214 	  5 44.8790 	 N 	   53 19.2784 	 W 	 2.5 	 270.7 	 +  5.7480 	 - 53.3213 	 264.34	0.0	0.0	410.5	70.1	55.6		0.0	0.0	54.7	16.7	9.1	0.00000	30X	0.00000	30X	27.9161	 5 44.8790 	 N 	   53 19.2784 	 W 	 2.5 	 270.7 	 +  5.7480 	 - 53.3213 	 263.60	1011.86	16.0	153.0	18.0	61.0	26.7	81.0	1011.0	28.2212	5.6166	34.7934	199.60	89.00	18.24	28.00					
15 June 2023	20:48:10	 5 44.8949 	 N 	   53 19.4635 	 W 	 1.9 	 282.3 	 +  5.7482 	 - 53.3244 	  5 44.8923 	 N 	   53 19.4636 	 W 	 2.3 	 291.7 	 +  5.7482 	 - 53.3244 	 294.32	0.0	0.0	409.4	63.0	51.5		0.0	0.0	55.6	16.9	9.3	0.00000	30X	0.00000	30X	27.8362	 5 44.8923 	 N 	   53 19.4636 	 W 	 2.3 	 291.7 	 +  5.7482 	 - 53.3244 	 292.70	1012.39	16.0	136.0	17.6	72.1	27.3	80.0	1011.0	28.1411	5.6172	34.8602	201.36	90.20	17.64	27.92					
15 June 2023	20:53:10	 5 44.9169 	 N 	   53 19.7229 	 W 	 4.5 	 216.8 	 +  5.7486 	 - 53.3287 	  5 44.9189 	 N 	   53 19.7191 	 W 	 4.0 	 209.3 	 +  5.7486 	 - 53.3287 	 183.98	0.0	0.0	408.4	54.7	47.1		0.0	0.0	53.8	16.4	9.0	0.00000	30X	0.00000	30X	27.7937	 5 44.9189 	 N 	   53 19.7191 	 W 	 4.0 	 209.3 	 +  5.7486 	 - 53.3287 	 185.60	1012.39	13.0	251.0	16.7	66.7	27.0	80.0	1011.0	28.1187	5.6135	34.8543	215.96	90.60	20.56	27.89	138.72	37.08	9.24	28.08	
15 June 2023	20:58:10	 5 44.8120 	 N 	   53 19.4480 	 W 	 1.9 	 291.6 	 +  5.7469 	 - 53.3241 	  5 44.8100 	 N 	   53 19.4492 	 W 	 2.2 	 268.1 	 +  5.7468 	 - 53.3242 	 304.97	0.0	0.0	408.9	51.0	43.0		0.0	0.0	7.3	2.2	1.2	0.00000	30X	0.00000	30X	27.8983	 5 44.8100 	 N 	   53 19.4492 	 W 	 2.2 	 268.1 	 +  5.7468 	 - 53.3242 	 304.10	1012.41	13.0	111.0	14.1	61.2	26.7	82.0	1011.0	28.1909	5.6118	34.7890	198.36	83.60	14.72	27.97	117.88	36.88	12.76	28.16	
15 June 2023	21:03:10	 5 44.8572 	 N 	   53 19.6124 	 W 	 5.9 	 296.1 	 +  5.7476 	 - 53.3269 	  5 44.8553 	 N 	   53 19.6128 	 W 	 6.2 	 296.4 	 +  5.7476 	 - 53.3269 	 300.97	0.0	0.0	405.4	45.3	38.3		0.0	0.0	52.6	16.0	8.8	0.00000	30X	0.00000	30X	27.8076	 5 44.8553 	 N 	   53 19.6128 	 W 	 6.2 	 296.4 	 +  5.7476 	 - 53.3269 	 299.80	1012.43	14.0	108.0	17.1	66.5	27.1	81.0	1011.0	28.1516	5.6149	34.8337					125.60	35.12	10.40	28.10	
15 June 2023	21:08:10	 5 44.9200 	 N 	   53 19.8942 	 W 	 1.6 	 280.3 	 +  5.7487 	 - 53.3316 	  5 44.9192 	 N 	   53 19.8965 	 W 	 1.4 	 300.5 	 +  5.7487 	 - 53.3316 	 354.71	0.0	0.0	405.1	41.8	33.8		0.0	0.0	55.4	16.9	9.2	0.00000	30X	0.00000	30X	27.8067	 5 44.9192 	 N 	   53 19.8965 	 W 	 1.4 	 300.5 	 +  5.7487 	 - 53.3316 	 354.50	1012.40	13.0	78.0	14.3	75.3	26.8	80.0	1011.0	28.0971	5.6116	34.8553					122.84	37.12	12.52	28.07	
15 June 2023	21:13:10	 5 44.9330 	 N 	   53 20.0319 	 W 	 1.6 	 271.9 	 +  5.7489 	 - 53.3339 	  5 44.9297 	 N 	   53 20.0332 	 W 	 1.4 	 276.4 	 +  5.7488 	 - 53.3339 	 326.84	0.0	0.0	404.3	39.1	29.3		0.0	0.0	53.8	16.4	9.0	0.00000	30X	0.00000	30X	27.7872	 5 44.9297 	 N 	   53 20.0332 	 W 	 1.4 	 276.4 	 +  5.7488 	 - 53.3339 	 326.10	1012.40	15.0	100.0	16.6	69.0	26.8	82.0	1011.0	28.0797	5.6105	34.8599	216.12	88.40	16.96	27.86					
15 June 2023	21:18:10	 5 45.2695 	 N 	   53 19.9219 	 W 	 7.6 	 24.0 	 +  5.7545 	 - 53.3320 	  5 45.2701 	 N 	   53 19.9257 	 W 	 6.9 	 20.3 	 +  5.7545 	 - 53.3321 	 35.33	0.0	0.0	403.9	33.3	24.4		0.0	0.0	59.6	18.2	9.9	0.00000	30X	0.00000	30X	27.7984	 5 45.2701 	 N 	   53 19.9257 	 W 	 6.9 	 20.3 	 +  5.7545 	 - 53.3321 	 34.20	1012.48	21.0	25.0	15.4	76.0	26.7	81.0	1011.0	28.0557	5.6162	34.9367	204.96	88.08	10.40	27.85					
15 June 2023	21:23:10	 5 45.8547 	 N 	   53 19.6634 	 W 	 7.7 	 24.0 	 +  5.7642 	 - 53.3277 	  5 45.8547 	 N 	   53 19.6669 	 W 	 7.5 	 23.4 	 +  5.7642 	 - 53.3278 	 35.82	0.0	0.0	405.6	24.7	19.2		0.0	0.0	60.5	18.5	10.1	0.00000	30X	0.00000	30X	27.8277	 5 45.8547 	 N 	   53 19.6669 	 W 	 7.5 	 23.4 	 +  5.7642 	 - 53.3278 	 35.00	1012.25	19.0	29.0	14.0	84.3	26.9	81.0	1011.0	28.1180	5.6070	34.8231	170.32	84.20	10.16	27.90	98.20	35.88	6.76	28.08	
15 June 2023	21:28:10	 5 46.4421 	 N 	   53 19.4081 	 W 	 7.7 	 23.8 	 +  5.7740 	 - 53.3235 	  5 46.4436 	 N 	   53 19.4118 	 W 	 7.3 	 25.0 	 +  5.7741 	 - 53.3235 	 36.44	0.0	0.0	407.7	18.6	15.0		0.0	0.0	68.7	20.9	11.4	0.00000	30X	0.00000	30X	27.6985	 5 46.4436 	 N 	   53 19.4118 	 W 	 7.3 	 25.0 	 +  5.7741 	 - 53.3235 	 35.40	1012.25	20.0	27.0	14.8	81.4	26.8	81.0	1011.0	28.0102	5.5664	34.6080	164.16	80.52	18.32	27.79					
15 June 2023	21:33:10	 5 47.0210 	 N 	   53 19.1418 	 W 	 7.5 	 26.5 	 +  5.7837 	 - 53.3190 	  5 47.0226 	 N 	   53 19.1463 	 W 	 7.9 	 29.5 	 +  5.7837 	 - 53.3191 	 39.84	0.0	0.0	410.7	13.2	11.0		0.0	0.0	76.2	23.2	12.7	0.00000	30X	0.00000	30X	27.6652	 5 47.0226 	 N 	   53 19.1463 	 W 	 7.9 	 29.5 	 +  5.7837 	 - 53.3191 	 38.90	1012.33	21.0	28.0	16.2	84.8	26.7	82.0	1011.0	27.9792	5.5721	34.6865	143.32	75.96	15.60	27.77	74.48	35.16	12.08	27.95	
15 June 2023	21:38:10	 5 47.5856 	 N 	   53 18.8588 	 W 	 7.5 	 27.2 	 +  5.7931 	 - 53.3143 	  5 47.5890 	 N 	   53 18.8620 	 W 	 7.2 	 25.7 	 +  5.7932 	 - 53.3144 	 40.01	0.0	0.0	412.5	8.7	7.8		0.0	0.0	7.9	2.4	1.3	0.00000	30X	0.00000	30X	27.6600	 5 47.5890 	 N 	   53 18.8620 	 W 	 7.2 	 25.7 	 +  5.7932 	 - 53.3144 	 38.90	1012.34	22.0	26.0	16.8	80.6	26.8	83.0	1011.0	27.9842	5.5461	34.4580	140.96	78.28	14.40	27.76	74.16	35.92	9.80	27.94	
15 June 2023	21:43:10	 5 48.1485 	 N 	   53 18.5718 	 W 	 7.5 	 27.5 	 +  5.8025 	 - 53.3095 	  5 48.1511 	 N 	   53 18.5762 	 W 	 7.4 	 27.7 	 +  5.8025 	 - 53.3096 	 40.46	0.0	0.0	414.1	4.8	5.0		0.0	0.0	82.7	25.2	13.8	0.00000	30X	0.00000	30X	27.6072	 5 48.1511 	 N 	   53 18.5762 	 W 	 7.4 	 27.7 	 +  5.8025 	 - 53.3096 	 39.20	1012.31	20.0	26.0	14.8	83.2	26.7	83.0	1011.0	27.8935	5.5664	34.7089	130.56	71.88	12.88	27.68	62.20	34.80	10.68	27.86	
15 June 2023	21:48:10	 5 48.7225 	 N 	   53 18.2921 	 W 	 7.7 	 22.3 	 +  5.8120 	 - 53.3049 	  5 48.7249 	 N 	   53 18.2982 	 W 	 7.7 	 24.8 	 +  5.8121 	 - 53.3050 	 35.59	0.0	0.0	416.4	2.7	2.9		0.0	0.0	89.3	27.2	14.9	0.00000	30X	0.00000	30X	27.5174	 5 48.7249 	 N 	   53 18.2982 	 W 	 7.7 	 24.8 	 +  5.8121 	 - 53.3050 	 34.30	1012.33	21.0	27.0	15.8	78.9	26.8	83.0	1011.0	27.8264	5.5886	34.9127	121.40	64.48	14.24	27.61					
15 June 2023	21:53:10	 5 49.3293 	 N 	   53 18.0516 	 W 	 7.7 	 21.7 	 +  5.8222 	 - 53.3009 	  5 49.3327 	 N 	   53 18.0541 	 W 	 8.2 	 20.9 	 +  5.8222 	 - 53.3009 	 35.09	0.0	0.0	417.1	1.6	1.7		0.0	0.0	6.5	2.0	1.1	0.00000	30X	0.00000	30X	27.6035	 5 49.3327 	 N 	   53 18.0541 	 W 	 8.2 	 20.9 	 +  5.8222 	 - 53.3009 	 33.80	1012.33	22.0	28.0	16.9	79.2	26.8	82.0	1011.0	27.8951	5.5814	34.7983	125.04	65.00	17.84	27.67					
15 June 2023	21:58:10	 5 49.9404 	 N 	   53 17.8095 	 W 	 7.7 	 21.9 	 +  5.8323 	 - 53.2968 	  5 49.9437 	 N 	   53 17.8132 	 W 	 7.7 	 22.3 	 +  5.8324 	 - 53.2969 	 35.25	0.0	0.0	414.8	0.8	1.0		0.0	0.0	0.0	0.0	0.0	0.00000	30X	0.00000	30X	27.6487	 5 49.9437 	 N 	   53 17.8132 	 W 	 7.7 	 22.3 	 +  5.8324 	 - 53.2969 	 34.10	1012.24	22.0	23.0	16.3	73.3	26.9	82.0	1011.0	27.9298	5.5732	34.7196	121.96	68.64	8.76	27.71					
15 June 2023	22:03:11	 5 50.5423 	 N 	   53 17.5478 	 W 	 7.9 	 26.8 	 +  5.8424 	 - 53.2925 	  5 50.5449 	 N 	   53 17.5532 	 W 	 7.4 	 27.5 	 +  5.8424 	 - 53.2926 	 39.62	0.0	0.0	411.0	0.1	0.7		0.0	0.0	97.0	29.6	16.2	0.00000	30X	0.00000	30X	27.6603	 5 50.5449 	 N 	   53 17.5532 	 W 	 7.4 	 27.5 	 +  5.8424 	 - 53.2926 	 38.90	1012.26	21.0	26.0	15.6	83.1	26.9	82.0	1011.0	27.9502	5.5815	34.7491	112.96	67.32	9.04	27.72					
15 June 2023	22:08:11	 5 50.9873 	 N 	   53 17.3687 	 W 	 3.1 	 9.6 	 +  5.8498 	 - 53.2895 	  5 50.9902 	 N 	   53 17.3725 	 W 	 3.1 	 1.0 	 +  5.8498 	 - 53.2895 	 39.51	0.0	0.0	408.9	-0.2	0.6		0.0	0.0	98.7	30.1	16.5	0.00000	30X	0.00000	30X	27.7164	 5 50.9902 	 N 	   53 17.3725 	 W 	 3.1 	 1.0 	 +  5.8498 	 - 53.2895 	 38.20	1012.26	15.0	32.0	13.7	81.5	26.9	82.0	1011.0	28.0041	5.5989	34.8340	117.28	63.24	8.28	27.78	60.64	33.96	10.16	27.97	
15 June 2023	22:13:11	 5 51.2481 	 N 	   53 17.3332 	 W 	 3.3 	 8.8 	 +  5.8541 	 - 53.2889 	  5 51.2508 	 N 	   53 17.3380 	 W 	 2.8 	 5.6 	 +  5.8542 	 - 53.2890 	 39.76	0.0	0.0	408.1	-0.2	0.6		0.0	0.0	101.2	30.9	16.9	0.00000	30X	0.00000	30X	27.7002	 5 51.2508 	 N 	   53 17.3380 	 W 	 2.8 	 5.6 	 +  5.8542 	 - 53.2890 	 38.80	1012.26	14.0	34.0	12.9	85.3	27.0	82.0	1011.0	27.9954	5.6118	34.9275	111.96	69.04	14.96	27.77	60.64	33.84	14.84	27.96	
15 June 2023	22:18:11	 5 51.5083 	 N 	   53 17.2971 	 W 	 3.1 	 7.0 	 +  5.8585 	 - 53.2883 	  5 51.5114 	 N 	   53 17.3021 	 W 	 3.5 	 4.6 	 +  5.8585 	 - 53.2884 	 38.97	0.0	0.0	408.6	-0.3	0.6		0.0	0.0	99.6	30.4	16.6	0.00000	30X	0.00000	30X	27.6831	 5 51.5114 	 N 	   53 17.3021 	 W 	 3.5 	 4.6 	 +  5.8585 	 - 53.2884 	 38.10	1012.33	15.0	34.0	14.0	83.7	26.8	81.0	1011.0	27.9762	5.6232	35.0253	108.52	63.60	11.12	27.75					
15 June 2023	22:23:11	 5 51.7673 	 N 	   53 17.2558 	 W 	 3.2 	 16.5 	 +  5.8628 	 - 53.2876 	  5 51.7697 	 N 	   53 17.2612 	 W 	 3.5 	 27.2 	 +  5.8628 	 - 53.2877 	 52.17	0.0	0.0	410.8	-0.3	0.6		0.0	0.0	100.5	30.6	16.8	0.00000	30X	0.00000	30X	27.6971	 5 51.7697 	 N 	   53 17.2612 	 W 	 3.5 	 27.2 	 +  5.8628 	 - 53.2877 	 50.80	1012.32	15.0	23.0	13.5	84.1	26.9	81.0	1011.0	27.9960	5.6303	35.0584					55.00	33.40	12.96	27.95	
15 June 2023	22:28:11	 5 51.8915 	 N 	   53 17.3360 	 W 	 1.7 	 289.2 	 +  5.8649 	 - 53.2889 	  5 51.8902 	 N 	   53 17.3400 	 W 	 1.4 	 278.1 	 +  5.8648 	 - 53.2890 	 351.76	0.0	0.0	414.5	-0.3	0.6		0.0	0.0	100.2	30.6	16.7	0.00000	30X	0.00000	30X	27.6722	 5 51.8902 	 N 	   53 17.3400 	 W 	 1.4 	 278.1 	 +  5.8648 	 - 53.2890 	 350.80	1012.32	11.0	80.0	12.4	76.1	26.8	81.0	1011.0	27.9715	5.6332	35.0983	105.00	63.76	7.92	27.75	52.04	33.24	11.48	27.93	
15 June 2023	22:33:11	 5 51.9609 	 N 	   53 17.5148 	 W 	 1.9 	 295.0 	 +  5.8660 	 - 53.2919 	  5 51.9572 	 N 	   53 17.5160 	 W 	 1.8 	 288.6 	 +  5.8660 	 - 53.2919 	 309.05	0.0	0.0	416.6	-0.3	0.5		0.0	0.0	6.6	2.0	1.1	0.00000	30X	0.00000	30X	27.6901	 5 51.9572 	 N 	   53 17.5160 	 W 	 1.8 	 288.6 	 +  5.8660 	 - 53.2919 	 307.30	1012.32	11.0	121.0	12.4	74.9	27.1	81.0	1011.0	27.9764	5.6309	35.0803	104.24	61.40	12.32	27.75	52.68	31.20	5.64	27.94	
15 June 2023	22:38:11	 5 52.0004 	 N 	   53 17.6728 	 W 	 4.2 	 246.8 	 +  5.8667 	 - 53.2945 	  5 51.9994 	 N 	   53 17.6693 	 W 	 4.4 	 241.3 	 +  5.8667 	 - 53.2945 	 216.60	0.0	0.0	417.8	-0.1	0.6		0.0	0.0	6.5	2.0	1.1	0.00000	30X	0.00000	30X	27.6872	 5 51.9994 	 N 	   53 17.6693 	 W 	 4.4 	 241.3 	 +  5.8667 	 - 53.2945 	 215.60	1012.42	11.0	227.0	15.1	79.3	27.4	80.0	1011.0	27.9743	5.6294	35.0724	102.76	64.04	14.04	27.75	50.20	35.68	11.40	27.94	
15 June 2023	22:43:11	 5 52.0069 	 N 	   53 17.5800 	 W 	 2.2 	 298.5 	 +  5.8668 	 - 53.2930 	  5 52.0042 	 N 	   53 17.5824 	 W 	 2.5 	 314.7 	 +  5.8667 	 - 53.2930 	 317.73	0.0	0.0	418.7	-0.1	0.6		0.0	0.0	7.1	2.2	1.2	0.00000	30X	0.00000	30X	27.6888	 5 52.0042 	 N 	   53 17.5824 	 W 	 2.5 	 314.7 	 +  5.8667 	 - 53.2930 	 316.70	1012.42	13.0	112.0	14.5	75.3	27.0	80.0	1011.0	27.9893	5.6309	35.0680	99.00	62.72	12.12	27.77					
15 June 2023	22:48:11	 5 52.0248 	 N 	   53 17.6434 	 W 	 1.4 	 285.1 	 +  5.8671 	 - 53.2941 	  5 52.0229 	 N 	   53 17.6405 	 W 	 1.0 	 318.5 	 +  5.8670 	 - 53.2940 	 243.76	0.0	0.0	419.2	-0.0	0.6		0.0	0.0	98.9	30.1	16.5	0.00000	30X	0.00000	30X	27.6969	 5 52.0229 	 N 	   53 17.6405 	 W 	 1.0 	 318.5 	 +  5.8670 	 - 53.2940 	 243.10	1012.43	12.0	198.0	13.3	83.6	28.0	77.0	1011.0	27.9882	5.6305	35.0676	103.20	65.44	10.24	27.76					
15 June 2023	22:53:11	 5 51.8768 	 N 	   53 17.5352 	 W 	 2.3 	 131.0 	 +  5.8646 	 - 53.2923 	  5 51.8792 	 N 	   53 17.5344 	 W 	 2.7 	 147.2 	 +  5.8647 	 - 53.2922 	 130.38	0.0	0.0	418.4	-0.0	0.5		0.0	0.0	100.5	30.6	16.7	0.00000	30X	0.00000	30X	27.7619	 5 51.8792 	 N 	   53 17.5344 	 W 	 2.7 	 147.2 	 +  5.8647 	 - 53.2922 	 129.60	1012.57	14.0	309.0	12.7	70.6	27.1	79.0	1011.0	28.0331	5.6276	35.0111	105.68	61.24	11.28	27.80	52.36	35.12	9.16	28.00	
15 June 2023	22:58:11	 5 51.7894 	 N 	   53 17.3749 	 W 	 1.9 	 122.8 	 +  5.8632 	 - 53.2896 	  5 51.7923 	 N 	   53 17.3746 	 W 	 2.8 	 103.8 	 +  5.8632 	 - 53.2896 	 116.74	0.0	0.0	417.3	-0.1	0.6		0.0	0.0	6.6	2.0	1.1	0.00000	30X	0.00000	30X	27.7202	 5 51.7923 	 N 	   53 17.3746 	 W 	 2.8 	 103.8 	 +  5.8632 	 - 53.2896 	 115.80	1012.54	13.0	329.0	11.6	79.3	27.0	80.0	1011.0	28.0183	5.6259	35.0116	103.56	65.00	14.76	27.79					
15 June 2023	23:03:11	 5 51.7540 	 N 	   53 17.1652 	 W 	 2.6 	 91.6 	 +  5.8626 	 - 53.2861 	  5 51.7567 	 N 	   53 17.1656 	 W 	 2.9 	 89.0 	 +  5.8626 	 - 53.2861 	 102.82	0.0	0.0	416.8	-0.2	0.5		0.0	0.0	99.3	30.3	16.6	0.00000	30X	0.00000	30X	27.6658	 5 51.7567 	 N 	   53 17.1656 	 W 	 2.9 	 89.0 	 +  5.8626 	 - 53.2861 	 102.00	1012.51	12.0	342.0	9.3	82.4	27.0	80.0	1011.0	27.9581	5.6273	35.0677	101.48	61.64	12.56	27.74					
15 June 2023	23:08:11	 5 51.7827 	 N 	   53 16.9960 	 W 	 3.9 	 311.7 	 +  5.8630 	 - 53.2833 	  5 51.7790 	 N 	   53 16.9975 	 W 	 3.2 	 305.3 	 +  5.8630 	 - 53.2833 	 298.33	0.0	0.0	418.6	-0.2	0.7		0.0	0.0	6.6	2.0	1.1	0.00000	30X	0.00000	30X	27.6828	 5 51.7790 	 N 	   53 16.9975 	 W 	 3.2 	 305.3 	 +  5.8630 	 - 53.2833 	 297.80	1012.51	9.0	136.0	11.6	90.4	27.1	80.0	1011.0	27.9687	5.6283	35.0661					54.64	33.76	12.24	27.93	
